date,compound_score_weighted,total_volume_of_tweets,count_negatives,count_positives,count_neutrals,sent_negatives,sent_positives,count_news,count_bots,open,high,low,close,bitcoin_close_change,volume_btc,volume_currency,gold_value,gold_change,total_crimes,computer_related,financial_crimes,num_arrests,num_domestic,avg_latitude,avg_longitude
2018-09-05,0.09247233786136863,27604,4970,9013,9154,-0.42497398774212347,0.4711707312188667,17053,4467,7369.89,7401.43,6694.06,6704.11,-9.030452045017244,317923487.61999995,5.649e+17,1196.7,0.4912457488348787,717,0,14,146,127,41.84400540173728,-87.67232649989487
2018-09-06,0.10608818188232004,28513,4983,9872,9507,-0.4250591575487291,0.4758654708210064,17693,4151,6705.06,6727.19,6295.11,6509.18,-2.907619355887648,9947323863.62,6.5701e+17,1205.15,0.7061084649452765,739,0,20,160,111,41.84229315846097,-87.66952142864024
2018-09-07,0.11977369394341544,24788,3752,8408,8789,-0.42182240306627183,0.486182639163307,16273,3839,6515.42,6549.39,6345.48,6418.8,-1.388500548456184,608927545.81,5.0472e+17,1198.9,-0.5186076422022179,726,1,11,147,89,41.84623766594683,-87.6670085927721
2018-09-08,0.1377405395259209,19516,2483,6450,6809,-0.4113517938487116,0.4939201177560989,11363,3774,6413.12,6480.57,6134.76,6203.07,-3.3609085810431982,904970203.02,3.5213e+17,1198.9,0.0,789,0,9,165,122,41.854749068000004,-87.67090208546522
2018-09-09,0.12827708553641576,18513,2607,6027,6122,-0.4135617086820508,0.4909754341294895,10574,3757,6200.23,6451.25,6161.83,6250.79,0.7692964935104741,458534729.5799999,4.4549e+17,1198.9,0.0,662,0,9,119,124,41.84866614108393,-87.66783663780339
2018-09-10,0.1026897203204814,24980,4256,8559,7966,-0.41702544637096,0.4619097617909408,15818,4199,6249.07,6371.42,6247.64,6320.37,1.1131392991925892,394810908.55,3.9887e+17,1196.6,-0.1918425223121356,713,1,23,126,110,41.84313222248996,-87.6678707972134
2018-09-11,0.12422041173046584,23659,3715,8779,7091,-0.4245121152167921,0.4592807434820067,14289,4074,6324.43,6415.51,6199.19,6291.0,-0.4646879850388474,7.94000004781863e+16,3.2538e+17,1189.85,-0.564098278455627,689,1,14,146,107,41.845396712286785,-87.66777472228537
2018-09-12,0.12167985648306398,24913,4052,8814,7804,-0.4086616517092777,0.4687100645889778,14768,4243,6295.54,6357.89,6208.28,6342.1,0.8122714989667879,316141927.57000005,1.8495e+17,1195.6,0.4832541917048294,713,1,16,142,102,41.84650318430681,-87.66730627587498
2018-09-13,0.12786595092163378,26118,3787,9330,8958,-0.4117892990712564,0.4718553398470071,16280,4043,6337.08,6534.89,6337.08,6488.53,2.30885668784786,264378701.39,5.48e+17,1209.8,1.1876881900301228,686,0,15,119,95,41.84934127685421,-87.66924817599859
2018-09-14,0.1369812897823906,22832,3122,8056,7789,-0.41063235508212576,0.483356733372087,13821,3865,6492.17,6591.59,6408.59,6502.27,0.2117582873162549,345123380.78999984,2.8e+17,1201.95,-0.6488675814184108,869,0,13,154,109,41.8492671106589,-87.66893486017756
2018-09-15,0.1431043641593006,19055,2496,6508,6267,-0.4209209883633594,0.4986695653727115,10899,3784,6485.39,6573.19,6473.47,6529.08,0.4123175444882943,582168164.4,3.4049e+17,1201.95,0.0,802,1,7,136,144,41.843612191213374,-87.66862803911695
2018-09-16,0.12127370136061587,18857,2725,6406,6300,-0.4117407454886026,0.4777102142234224,11442,3426,6522.68,6525.05,6404.31,6501.93,-0.4158319395688115,984571616.35,2.2403e+17,1201.95,0.0,813,0,7,164,166,41.845218793722744,-87.67242190856341
2018-09-17,0.13989351530417687,22867,3182,8120,7555,-0.426478271503882,0.4895321580269286,13698,4010,6502.44,6538.82,6216.83,6263.4,-3.668603014797157,332684075.44,2.3636e+17,1201.9,-0.004159906818079762,784,0,24,123,110,41.84566377556665,-87.67078796405943
2018-09-18,0.10560157816318373,22965,3987,7462,7734,-0.4036731427114737,0.4898046246593996,14006,3782,6261.33,6393.39,6238.25,6354.92,1.4611872146118807,1443073026.4199994,3.5648e+17,1200.2,-0.14144271570014633,734,0,21,134,125,41.842994520563366,-87.66839785449586
2018-09-19,0.10471398998314224,25732,4278,8334,9071,-0.3977750700247016,0.4763454317220404,16064,4049,6346.44,6522.9,6137.04,6397.1,0.6637377024415692,1029127186.7400002,4.933e+17,1203.3,0.2582902849525004,760,1,9,141,113,41.8395086442337,-87.66808584234253
2018-09-20,0.102306438156518,25852,4435,8265,8706,-0.42110780227156197,0.4913483594331676,16461,4446,6398.83,6551.93,6361.33,6509.85,1.762517390692664,654070012.0699999,3.9744e+17,1208.35,0.4196792154907314,827,0,19,145,129,41.84334078455938,-87.66914882653717
2018-09-21,0.11435973227026296,26888,3855,8755,10183,-0.4258336825112772,0.4877103220829359,17088,4095,6505.97,6785.22,6501.01,6761.76,3.8696744164612,130612746.91,4.2884e+17,1198.7,-0.7986096743493043,824,0,19,152,130,41.842784855653896,-87.67089163306763
2018-09-22,0.13133007790040288,20280,2913,6753,7120,-0.4201719675831963,0.5071424892083011,12540,3494,6762.07,6834.49,6633.01,6719.43,-0.6260204443813477,455563717.72,3.1754e+17,1198.7,0.0,797,0,6,156,157,41.839746768927775,-87.66757768607607
2018-09-23,0.1596191525507496,20052,2751,7334,6524,-0.39606761303124416,0.5093741896282618,12493,3443,6716.6,6768.44,6663.9,6701.2,-0.2713027741936491,822364156.63,3.7368e+17,1198.7,0.0,736,0,8,142,134,41.84022839483879,-87.66939330360935
2018-09-24,0.1487135535985787,23907,3363,8631,8229,-0.3806611295904234,0.4958427149656599,15540,3684,6702.73,6717.6,6557.82,6583.53,-1.7559541574643345,3425302819.66,2.6925e+17,1202.75,0.33786602152330314,796,0,20,130,129,41.84425321498856,-87.6693075841326
2018-09-25,0.13763269953879562,25827,3800,9371,8542,-0.4174040727676633,0.4927157607310022,16558,4114,6583.53,6583.54,6333.21,6426.22,-2.3894476063752945,1521937185.1799998,5.829e+17,1201.9,-0.07067137809186885,748,0,17,142,98,41.846578763487095,-87.67250681733792
2018-09-26,0.13465798759823458,24687,3447,8406,8830,-0.4195231888836826,0.502581826995442,15681,4004,6437.74,6543.92,6383.16,6473.52,0.736047007416496,937001372855096.8,4.075e+17,1194.25,-0.6364922206506418,749,1,13,149,108,41.84646906033338,-87.66706197048563
2018-09-27,0.13219025459525047,23832,3370,7957,8137,-0.3997841800878457,0.4913344615080837,14516,4368,6462.6,6733.94,6434.76,6684.06,3.252326400474548,1371019548.71,4.0153e+17,1185.4,-0.7410508687460626,707,1,15,140,81,41.848632744706066,-87.67062116658363
2018-09-28,0.13640429207168825,22966,2865,8108,7985,-0.4083926916612884,0.4627209176905101,14354,4008,6686.13,6806.1,6545.41,6639.27,-0.6701017046525592,746389437.19,4.1162e+17,1187.25,0.1560654631348024,790,1,16,168,105,41.846218451958755,-87.66954368842644
2018-09-29,0.2032005142988989,19203,2079,7603,6152,-0.3989427930260912,0.5181880918664254,12242,3369,6635.4,6635.42,6474.23,6604.32,-0.5264132954376111,12387420257.2,3.529e+17,1187.25,0.0,731,0,10,162,105,41.852265209994435,-87.67290454000832
2018-09-30,0.14274167976430732,2796,367,933,926,-0.3760469033183919,0.4911646573316919,1654,570,6620.63,6741.96,6543.68,6621.8,0.2646752428713484,147922751.76,5.209e+16,1187.25,0.0,738,0,11,157,115,41.84473982437757,-87.6714931635772
2018-10-01,0.11018344011963198,5365,961,1754,1784,-0.3891728995938459,0.4958185985797455,3422,866,6584.76,6622.13,6555.08,6587.53,-0.5175329970702913,62684676.71,5.546e+16,1189.35,0.17687934301957586,898,1,59,156,133,41.846540237528615,-87.67176141340191
2018-10-02,0.1205967790523053,22602,3859,7756,7127,-0.4194831541166444,0.4959420371330254,14320,3860,6594.98,6618.95,6478.04,6521.66,-0.9999195449584276,948329459.71,2.562e+17,1204.7,1.2906209273973346,717,2,21,115,97,41.84979924903102,-87.66950871289137
2018-10-03,0.1384251459960856,23034,3440,8352,7393,-0.4021193825820886,0.485253754926424,14641,3849,6525.46,6537.07,6428.98,6496.25,-0.3896247274466913,702089704.29,4.4524e+17,1201.2,-0.29052876234747504,676,0,13,111,101,41.84981416259007,-87.67210090053759
2018-10-04,0.13778699909453704,24031,3214,8425,8573,-0.4426712673054614,0.4999982432817933,15355,3819,6492.61,6622.32,6486.86,6579.64,1.2836636521069922,806241869.95,2.2567e+17,1203.45,0.18731268731269068,696,2,10,102,104,41.855935509057204,-87.67450145538866
2018-10-05,0.12053675376119966,24823,4063,8492,8511,-0.4310625072643373,0.5005094535239482,16231,3757,6580.0,6683.55,6546.98,6634.04,0.8267929552376652,332148251.92,2.8941e+17,1203.8,0.029083052889600225,653,1,20,103,102,41.84651428950545,-87.6680429322292
2018-10-06,0.12448230880687346,19850,3155,6635,6734,-0.4031040785531828,0.4994642308279611,12383,3326,6632.88,6637.08,6563.25,6589.35,-0.6736468275741372,555102316.0700002,2.237e+17,1203.8,0.0,726,0,7,108,147,41.844822616966795,-87.66936318073023
2018-10-07,0.13272082169890825,17991,2975,6034,5970,-0.3906267806244024,0.5187384042447182,11154,3012,6589.94,6622.49,6535.02,6598.99,0.14629667569638904,1157760031.07,2.947e+17,1203.8,0.0,715,0,6,115,162,41.84511749554662,-87.67175453995338
2018-10-08,0.12675428419834592,23259,3812,7902,7930,-0.4184028236592817,0.5141431326299568,14652,3615,6601.46,6698.31,6565.01,6648.66,0.7526909420987105,221689380.06,3.9247e+17,1186.95,-1.3997341751121328,741,0,14,149,126,41.845601494842384,-87.6691417224552
2018-10-09,0.16086478569564336,24960,3281,9443,8204,-0.4091854602442913,0.4983725256704008,15630,4032,6650.07,6657.0,6589.39,6632.64,-0.24095080813275604,1216338457.69,3.9772e+17,1185.55,-0.1179493660221631,744,0,14,159,108,41.84017208414943,-87.66875319467523
2018-10-10,0.14040659929546367,17738,2705,6466,5820,-0.418098236143804,0.50176637048622,11201,2747,6536.63,6600.07,6523.06,6582.1,-0.7619891928402511,151960630.39999998,2.0322e+17,1188.6,0.2572645607523905,719,0,16,154,129,41.84210034517921,-87.67057705668854
2018-10-11,0.1022341903743358,26822,5291,9169,8910,-0.44100028334057456,0.5102491901809633,16868,3452,6581.07,6581.59,6171.95,6226.24,-5.406481214202163,141494858.5500001,3.7035e+17,1205.55,1.4260474507824306,675,0,16,124,78,41.849545463854135,-87.67159839056995
2018-10-12,0.09833377423930192,23339,4159,7628,7804,-0.4397558703098765,0.4937847993150872,14737,3748,6209.47,6296.56,6173.86,6259.99,0.5420606979493314,1208707496.1699998,3.4089e+17,1219.75,1.177885612376106,704,0,21,137,112,41.85077232296349,-87.67163300590946
2018-10-13,0.1059333444713036,18902,3227,6326,6288,-0.461360905090254,0.5027634008713161,11255,3061,6252.1,6280.73,6238.92,6264.05,0.0648563336363317,824653780.3700001,3.3217e+17,1219.75,0.0,743,0,10,146,116,41.84818574859809,-87.6686451463897
2018-10-14,0.10505559424867067,19295,3813,6449,5756,-0.403711083848016,0.4989452310936946,11605,3277,6267.27,6346.56,6247.17,6272.38,0.13298105858030596,503370155.41,4.3734e+17,1219.75,0.0,702,0,8,152,153,41.8415707721659,-87.67052252710963
2018-10-15,0.1119919327096431,27170,4472,9314,9594,-0.4180550993466898,0.4840108069634104,16363,3790,6277.73,7234.83,6244.77,6638.19,5.8320765004671085,2879985478.51,4.769e+17,1229.95,0.836236933797907,705,0,20,112,109,41.845511980098685,-87.67337506207396
2018-10-16,0.12040343811106714,25573,3545,8126,9701,-0.4121299460796184,0.4965748732028976,16102,4201,6612.69,6724.91,6545.54,6585.4,-0.7952468971210491,17300502955.4,2.6408e+17,1230.7,0.06097808854017561,666,0,19,114,97,41.84743404934043,-87.67019082840875
2018-10-17,0.12857087260521258,24143,3318,8094,8784,-0.3955677832730129,0.4849444799668544,14882,3947,6583.05,6589.2,6511.6,6569.0,-0.24903574574056675,619979903.7,5.309e+17,1229.05,-0.1340700414398377,689,0,23,144,115,41.84769845692029,-87.67168940435306
2018-10-18,0.1112555488638624,23866,3385,7568,9244,-0.4035837866248345,0.4803199702094474,15331,3669,6576.4,6616.27,6445.05,6483.69,-1.2986755975034292,6273649907.83,3.4822e+17,1223.0,-0.4922501118750256,720,0,17,158,95,41.8497453282975,-87.67017259929459
2018-10-19,0.1039209007355132,21576,3492,6643,7499,-0.3889137798546989,0.4800339888182799,13427,3942,6489.37,6503.09,6449.36,6471.56,-0.1870848236112388,2555803002.76,2.1188e+17,1227.85,0.3965658217497836,765,0,14,146,111,41.848355729619996,-87.6706644604588
2018-10-20,0.16193624912815813,18152,2241,6393,6151,-0.38840209825709904,0.510421580380389,10635,3367,6469.28,6523.66,6411.96,6489.76,0.2812304915661645,1.3340003102817704e+16,4.0833e+17,1227.85,0.0,804,1,12,152,139,41.84691778469986,-87.67144181918549
2018-10-21,0.12424536215053585,17836,2560,5670,6481,-0.3865137822734953,0.4930365206688228,10842,3125,6490.6,6557.39,6474.47,6510.21,0.31511180690810825,1709954518.0199995,2.431e+17,1227.85,0.0,643,0,6,109,131,41.84796497905671,-87.67327306708033
2018-10-22,0.13446834921185732,16559,2415,5466,6083,-0.37384375333085934,0.5021009107577019,10507,2595,6507.99,6511.19,6460.38,6484.07,-0.4015231459507551,490800251.94,2.4126e+17,1222.3,-0.4520096102944127,711,0,19,140,108,41.8411066071199,-87.67014792175002
2018-10-23,0.12282669644753336,26015,3737,8492,9940,-0.39477592308847975,0.4945291197658858,16430,3846,6484.32,6496.2,6438.99,6473.48,-0.16332334475106516,13226188103.89,5.1259e+17,1235.95,1.1167471160926201,732,0,18,150,114,41.845847601600816,-87.6673487912822
2018-10-24,0.14592387913678426,23893,2881,8002,9138,-0.4037944875181305,0.509137127983523,15158,3872,6470.63,6535.46,6465.73,6476.27,0.0430989205188137,19026596951.02,3.6871e+17,1230.55,-0.436910878271779,801,0,27,155,116,41.84668909688426,-87.66999604299234
2018-10-25,0.13645750435592752,22752,2919,7353,8584,-0.3893107735777028,0.5053905411159605,13500,3896,6476.52,6497.9,6432.3,6468.7,-0.11688827056315355,223214584.78,5.3951e+17,1230.8,0.02031611880866091,719,0,20,137,111,41.84940898674394,-87.67162322413367
2018-10-26,0.1396143159911616,22827,2895,7659,8654,-0.3911102889144193,0.4960172736135398,14498,3619,6462.77,6514.0,6441.81,6459.35,-0.1445421800361668,1323664253.27,3.9816e+17,1233.85,0.2478063048423796,826,0,21,172,118,41.846296762896536,-87.67328869821058
2018-10-27,0.15157758839823549,18077,2335,6644,6093,-0.422369230937198,0.4930931447034697,10930,3005,6457.21,6479.0,6445.95,6470.16,0.16735430035528245,1506173674.81,4.1052e+17,1233.85,0.0,785,0,9,129,127,41.84790006601556,-87.66767627088737
2018-10-28,0.16375636473450628,16651,2134,5996,5433,-0.39149660199681785,0.5069968701087574,9975,3088,6470.17,6483.24,6444.74,6470.55,0.006027671649544431,2016659804.9000003,2.3155e+17,1233.85,0.0,713,0,12,138,132,41.8493896848523,-87.6729643096961
2018-10-29,0.11334752066887813,23722,4029,7947,8138,-0.3934016249441075,0.4887096720638657,14863,3608,6470.74,6483.39,6282.58,6313.96,-2.4200415729729308,613354004.77,2.9094e+17,1230.8,-0.24719374316164444,720,1,18,144,104,41.84382257224683,-87.6656133033103
2018-10-30,0.09487876131516272,24372,4862,8081,7991,-0.4142012339674988,0.4913175868456432,16066,3438,6314.38,6340.68,6286.3,6310.68,-0.05194838104770616,1845552576.55,3.9634e+17,1225.4,-0.43873903152420457,762,1,19,181,117,41.84586964640243,-87.67050143025439
2018-10-31,0.17937115086619734,32597,4532,12978,11150,-0.3854619026896772,0.5297570959561287,21143,3937,6309.11,6391.25,6241.49,6343.29,0.5167430451235022,823523270.3599999,3.4016e+17,1214.95,-0.8527827648114883,880,1,17,166,107,41.841508157282725,-87.66814544026171
2018-11-01,0.1482227515487753,26094,3847,9427,8992,-0.37479495898486537,0.5053502963155786,16927,3828,6342.81,6402.59,6322.6,6381.3,0.5992158643227663,848326960.9499999,3.3607e+17,1231.15,1.3333882052759316,911,1,47,159,141,41.844333590732994,-87.67111271842317
2018-11-02,0.11195052887992617,24057,4179,7842,7846,-0.3903174770274292,0.4863064699267229,15381,4190,6381.3,6420.93,6371.57,6393.79,0.1957281431683056,1042197731.52,3.6903e+17,1232.1,0.07716362750271878,780,1,15,168,106,41.84328925799605,-87.66796277580481
2018-11-03,0.13725321797474171,18277,2623,5818,5860,-0.3951718474750832,0.5134584359490475,10310,3976,6394.65,6398.09,6336.96,6377.05,-0.261816543865212,1840111077.45,2.598e+17,1232.1,0.0,779,0,10,157,153,41.844064374200784,-87.67201725477186
2018-11-04,0.12846740173785254,15026,1904,4477,5021,-0.4128170305458098,0.5015028402611856,8331,3624,6362.5,6498.16,6362.49,6460.72,1.3120486745438642,799698054.9100003,3.6853e+17,1232.1,0.0,682,1,6,142,132,41.85112161458349,-87.67400076116694
2018-11-05,0.11505098221388382,24836,3699,7524,8303,-0.4102542362716301,0.5064653685119264,14823,5310,6467.05,6475.8,6406.8,6433.15,-0.4267326242276548,1416799272.1599998,4.1028e+17,1232.25,0.0121743364986715,702,0,22,155,113,41.83659371165265,-87.66641996630234
2018-11-06,0.11677912047191095,1275,185,444,358,-0.42411370607919696,0.4477469260838664,769,288,6448.94,6473.27,6448.42,6471.18,0.5911567428087405,31826.01,3.886e+16,1231.6,-0.05274903631569128,762,0,17,156,110,41.8401051932447,-87.67124961789574
2018-11-07,0.14103765188441006,24881,3416,8498,8603,-0.4166478701110404,0.5116296218167294,15843,4364,6479.72,6562.79,6476.59,6528.48,0.8854644747943841,1649578457.45,5.2165e+17,1229.95,-0.1339720688535162,684,0,13,144,114,41.84384474631296,-87.67109650174206
2018-11-08,0.08336299822559186,1153,168,306,389,-0.4450790000000001,0.4764819913321166,696,290,6462.22,6468.73,6442.03,6446.06,-1.2624684459475843,27411.6,6630000000000000.0,1224.15,-0.4715638847107573,673,0,7,136,95,41.84747705224168,-87.67121689327507
2018-11-09,0.09993172784496414,2797,535,904,816,-0.4230449055892102,0.5042950686178069,1766,542,6390.44,6391.58,6352.45,6377.99,-1.055993893944529,51786.42,4.41e+16,1211.4,-1.0415390270800184,716,0,14,148,107,41.84795401007953,-87.6753463131876
2018-11-10,0.11566721942030254,18344,2694,5676,6206,-0.4184264648054645,0.4971816947133607,11238,3768,6377.99,6419.92,6376.17,6396.16,0.2848859907274903,1524452873.5400002,1.796e+17,1211.4,0.0,648,0,7,134,117,41.844711404536255,-87.67100028251889
2018-11-11,0.11933301502624045,18174,2550,5373,6206,-0.3939310174706519,0.5000397822389511,10635,4045,6396.39,6411.73,6326.38,6407.95,0.18432934760856945,3013631484.05,3.5587e+17,1211.4,0.0,647,0,5,128,125,41.844346772178405,-87.67346042682638
2018-11-12,0.08768837001015786,6966,1349,2129,2069,-0.4498221607395321,0.5086482192063003,4210,1419,6399.77,6399.94,6350.87,6375.08,-0.5129565617709275,95503630.03,1.0148e+17,1205.55,-0.482912332838048,686,0,26,131,127,41.848075319679154,-87.67163655135822
2018-11-13,0.09147539252782563,25575,4496,7742,7889,-0.4363804441756056,0.4930993746402326,15689,5448,6375.08,6389.43,6315.58,6347.99,-0.4249358439423534,319942742.74999994,5.4322e+17,1202.1,-0.2861764339927908,610,0,20,102,94,41.8456258519174,-87.67145029260716
2018-11-14,0.06258997358351223,31646,6761,9110,9700,-0.4149622744559314,0.4855901897314891,17158,6075,6339.17,6375.7,5469.93,5701.51,-10.184011001907686,4.6400000839406136e+16,2.8846e+17,1203.25,0.09566591797687264,634,1,15,134,93,41.84451182699677,-87.67230146938671
2018-11-15,0.07265014819350546,2636,489,738,580,-0.4072366822825837,0.4679169594028867,1232,829,5549.61,5641.59,5493.27,5641.07,-1.0600700516179118,43368.37,6.048e+16,1211.85,0.7147309370455046,690,0,22,150,98,41.84938968934137,-87.67192209275221
2018-11-16,0.07916849531669709,27106,5182,8133,8187,-0.4351733392541723,0.4876007352803773,15331,5604,5647.5,5676.54,5492.02,5584.75,-0.998392149007188,295863919.45,5.9753e+17,1222.4,0.8705697899905163,732,0,15,175,109,41.84730860601547,-87.66923029240448
2018-11-17,0.1022610986027978,20781,3773,6488,6180,-0.4178515128328349,0.4984045889749105,11297,4340,5586.97,5601.94,5524.7,5567.55,-0.3079815569183908,995961002.08,3.3034e+17,1222.4,0.0,668,0,12,144,113,41.849807746124064,-87.6686416518836
2018-11-18,0.1136721516385014,19888,3130,6519,6226,-0.4182037352210873,0.4791754249441775,11373,4013,5567.95,5701.35,5567.95,5613.27,0.8211870571436242,219928400.68000004,3.9749e+17,1222.4,0.0,626,0,10,126,127,41.84393911198351,-87.66613109211708
2018-11-19,0.07847283112022238,33309,6895,10464,10570,-0.4061467690270071,0.4767853798249169,17763,5380,5615.26,5615.98,4757.01,4863.43,-13.358345492021586,640424.0900000001,4.48986e+17,1221.6,-0.06544502617802372,636,0,23,114,106,41.84533711475721,-87.66817357824766
2018-11-20,0.04782006138481891,38077,9181,11497,12246,-0.4164190005001384,0.4669078427875512,21211,5153,4809.62,4953.56,4273.37,4381.67,-9.905766095122171,425286208.29,1.01339e+17,1223.0,0.11460379829733025,699,1,11,133,104,41.84487294195974,-87.6675332165663
2018-11-21,0.07835222833988091,30508,6123,9416,9816,-0.4214444983480668,0.4846835522943445,17191,5153,4441.81,4689.55,4315.58,4607.45,5.1528298571092765,452156676.84,1.2949e+17,1226.1,0.25347506132460396,740,2,14,162,103,41.841205310055145,-87.66871383890482
2018-11-22,0.11139427811539214,24769,4054,8278,8091,-0.4167962180505867,0.4756789586210137,14504,4346,4593.04,4638.23,4316.76,4353.84,-5.504346221879777,350294.38,5.3615e+17,1227.05,0.07748144523285205,536,0,7,99,128,41.84182937513361,-87.6720527317881
2018-11-23,0.09323190315780916,25754,4653,8254,8578,-0.4237907224676789,0.4816838241073353,15376,4269,4320.68,4419.48,4157.19,4350.43,-0.07832166547231402,171577784.49,5.0484e+17,1223.65,-0.2770873232549542,749,0,11,167,132,41.846506687530656,-87.66918981651422
2018-11-24,0.09080346273501996,24268,4397,7617,8006,-0.4320076302919717,0.4863975953657509,13612,4248,4343.42,4432.0,3767.42,3885.04,-10.697563229381933,181719580.94000003,2.50608e+17,1223.65,0.0,696,0,11,154,97,41.84893673332745,-87.66881366096632
2018-11-25,0.07291238994146343,30346,6973,10145,9209,-0.42717435870353776,0.4844903067130342,16097,4019,3854.11,4149.74,3550.04,4028.9,3.702921977637308,760333.9400000002,2.18792e+17,1223.65,0.0,574,0,6,93,131,41.847598810894006,-87.66843377028269
2018-11-26,0.07107631707954884,33252,7437,11198,9899,-0.4185140354358312,0.4642435174178703,20489,4718,4004.46,4124.7,3598.81,3785.35,-6.045074337908617,239290862.4,1.25988e+17,1223.4,-0.02043067870715065,560,0,24,95,96,41.83943091163851,-87.66981105122379
2018-11-27,0.09598367331891698,31383,5845,10684,10567,-0.4130549461400945,0.4719390338691834,19270,4287,3784.77,3878.9,3613.11,3820.62,0.9317500363242416,1026640716.97,1.04615e+17,1221.2,-0.17982671244074488,635,1,15,118,92,41.84536590854442,-87.66944134309202
2018-11-28,0.13298363351180265,30510,4711,11353,10109,-0.4123264991401494,0.47897003923801,18719,4337,3822.99,4398.57,3822.94,4262.68,11.57037339489404,643070.1100000001,1.4322e+17,1213.25,-0.6509990173599767,712,0,22,144,100,41.84430683415192,-87.6715785605398
2018-11-29,0.12450613252115322,27062,4503,9801,8833,-0.4215919173963376,0.4884505435088498,16981,3925,4263.52,4444.39,4130.68,4286.69,0.5632606716901023,1061293157.1599996,1.902e+17,1226.25,1.0715021636101385,671,1,15,139,99,41.846866573414886,-87.66992728984805
2018-11-30,0.11290094691281034,26181,4636,8963,8842,-0.4043114372449155,0.4895914748849114,16789,3740,4286.85,4331.07,3916.3,4009.34,-6.470026990521816,227556133.13,4.0594e+17,1217.55,-0.7094801223241576,750,0,18,179,101,41.84106837524828,-87.67107006805902
2018-12-01,0.10011301893150076,21312,3750,6943,7011,-0.41914154847811785,0.4846366032240365,12758,3608,4009.67,4309.65,3942.62,4199.24,4.736440411638809,648233059.7800001,4.9049e+17,1217.55,0.0,793,0,48,146,133,41.848583549487536,-87.67421063318764
2018-12-02,0.11931039264426105,20461,2939,6390,6602,-0.4095293496905048,0.4865656103008867,12457,4530,4197.7,4318.79,4077.67,4129.62,-1.6579190520189302,704245631.47,4.965e+17,1217.55,0.0,708,0,12,140,146,41.847396823396565,-87.6719404256976
2018-12-03,0.11271633732579812,25055,4589,8543,7761,-0.4085163372225212,0.4976730609677764,15166,4162,4143.86,4159.01,3795.18,3873.26,-6.207835103471981,457395.88,5.1827e+17,1230.3,1.0471849205371475,769,0,26,125,114,41.84107587999197,-87.66950858157841
2018-12-04,0.11003327509130256,16834,3204,5953,5156,-0.4184087883963096,0.4877426564187379,10312,2521,4014.28,4082.68,3897.93,3942.61,1.7904814032623673,245651752.6,3.9665e+17,1240.3,0.8128098837681952,717,0,15,169,100,41.84195269100713,-87.67175944193157
2018-12-05,0.11423693846624428,23155,4209,7812,7417,-0.4075257162765311,0.5034622849104439,13864,3717,3948.44,3961.8,3724.1,3739.64,-5.148112544735605,379444020.27,5.7317e+17,1235.9,-0.3547528823671597,708,0,26,141,95,41.84600179409769,-87.6696254384038
2018-12-06,0.09469857879896504,24927,4619,8018,8115,-0.4148254115416974,0.4843334416293738,14741,4175,3737.53,3883.43,3467.92,3492.29,-6.614273031628715,374676820.7500002,5.7525e+17,1242.55,0.5380694230924687,717,1,15,141,91,41.852302245454304,-87.67348546326009
2018-12-07,0.08808866135234387,27793,5535,8620,8795,-0.4038991443084767,0.4940683108448278,15118,4843,3485.18,3576.11,3248.0,3417.48,-2.1421474161653187,730262.99,1.5845e+17,1243.3,0.06035974407467836,746,0,20,149,109,41.84935751540989,-87.67209953369463
2018-12-08,0.10507377378935008,20551,3654,6518,6308,-0.4099912703308524,0.4960656856369712,11419,4071,3420.57,3571.05,3295.21,3466.16,1.4244414012664297,1680027501.06,2.346e+17,1243.3,0.0,736,0,8,147,124,41.85462036057983,-87.67132949817508
2018-12-09,0.13902903509031042,20169,2897,6540,5203,-0.4265605046085718,0.4992643132554894,11020,5529,3461.07,3718.58,3436.5,3599.95,3.8598910610012194,14560686103.03,3.3965e+17,1243.3,0.0,689,0,7,141,142,41.84200131039472,-87.67044115758759
2018-12-10,0.11472387053251007,22546,4237,7578,6726,-0.3904687297095459,0.4991938045294239,13484,4005,3592.84,3645.49,3416.77,3468.97,-3.638383866442585,593281476.8399999,4.3214e+17,1245.35,0.16488377704495516,710,0,21,131,104,41.84121045582491,-87.66932100133974
2018-12-11,0.10304783653087547,24173,4275,7894,8186,-0.39565890558825023,0.4826876184975515,15079,3818,3467.16,3483.58,3348.98,3399.97,-1.9890630360020367,1197592846.5700002,4.4114e+17,1245.3,-0.00401493556028143,669,0,23,131,109,41.846680547637604,-87.67192927564692
2018-12-12,0.10410061851744873,25734,4147,7907,8315,-0.4036633494939944,0.4800217077389945,16562,5365,3401.02,3545.37,3380.48,3488.94,2.616787795186437,729332064.8200003,5.2414e+17,1245.75,0.036135870874498544,754,0,18,127,113,41.84620750210368,-87.67072895930012
2018-12-13,0.05193123683739602,25361,5576,8122,7745,-0.4541368259089525,0.48206983740974896,15907,3918,3485.59,3493.76,3272.81,3303.71,-5.309062351315874,423162.6400000001,6.3716e+17,1242.75,-0.2408187838651377,711,0,22,121,91,41.84822449201015,-87.66767263020245
2018-12-14,-0.00565874407981107,27142,7188,7711,7773,-0.5298894613389072,0.4856014175418066,16580,4470,3305.11,3333.24,3180.97,3232.36,-2.1596931934098285,321931155.84999985,3.1173e+17,1235.35,-0.595453631060161,788,0,18,158,110,41.850271671348466,-87.66923579857617
